hour,kind,name,from_w,to_w,loading_percent,p_from_mw
h_14,trafo,138/4.16 kV BESS AES Andrés T1,WAANDE,WXBAAK,0.0,0.0
h_14,trafo,138/13.2 kV Transformador METALDOM,WMETAE,WMETAK,3.625910197966866,2.100394416742899
h_14,trafo,138/69 kV Transformador Timbeque 2,WTI21E,WTI22F,33.30433890344872,26.08806434160599
h_14,trafo,138/13.8 kV Transformador Los Mina 5,WLMI5E,WLMI5K,5.032071202736451,0.0007406608850560883
h_14,trafo,138/69 kV Transformador 1 Palamara,WPAL1E,WPALBF,28.13369852795704,39.26698415342741
h_14,trafo,138/69 kV Transformador 2 Palamara,WPAL1E,WGPALF,67.98230935483245,133.50497865828982
h_14,trafo,138/13.8 kV Transformador EDM2,WXED2E,WEM22K,7.974046948558467,1.7032742203919582
h_14,trafo,138/34.5 kV Transformador WCSP 2,WMP2AE,WXWC2K,0.0,0.0
h_14,trafo,138/34.5 kV Transformador WCSP 3,WMP2AE,WXWC3K,0.0,0.0
h_14,trafo,138/13.8 kV Transformador Los Mina 7,WLMI7E,WLMI7K,5.24895883747969,0.05886518164101846
h_14,trafo,138/69 kV Transformador Metropolitano 2,WMETRE,WXCODF,17.967255423645273,22.194977373638643
h_14,trafo,138/34.5 kV Transformador La Victoria,WLVICE,WLVICK,0.0,0.0
h_14,trafo,138/34.5 kV Transformador Mirasol,WMIR1E,WMIRAK,0.0,0.0
h_14,trafo,138/13.8 kV Trafo SIBA Grupo 1,WSIBAE,WXSI1K,1.9504085344938686,0.04033660001092639
h_14,trafo,138/13.8 kV Trafo SIBA Grupo 2,WSIBAE,WXSI2K,2.2846024267480423,0.509858167052555
h_14,trafo,138/13.8 kV Trafo SIBA Grupo 3,WSIBAE,WXSI3K,1.9494646775318554,0.026527551943460164
h_14,trafo,138/13.8 kV Trafo SIBA Grupo 4,WSIBAE,WXSI4K,2.2846024267480423,0.509858167052555
h_14,trafo,138/13.8 kV Trafo SIBA Grupo 5,WSIBAE,WXSI5K,2.4249876695362143,0.5200758413593017
h_14,trafo,138/13.8 kV Trafo SIBA Grupo 6,WSIBAE,WXSI6K,1.8620815787646567,0.7250688568737893
h_14,trafo,138/4.16 kV SA Parque Energ. Los Mina,WLMI6E,WXSALMK,15.38429950463296,2.7913962797074414
h_14,trafo,69/13.8 kV Transformador Pinalito 2,WPINAF,WPIN2K,20.2000429087381,0.3448295903459177
h_14,trafo,69/13.8 kV Transformador Pinalito 1,WPINAF,WPIN1K,20.113179203330816,0.006453545720547361
h_14,trafo,69/13.8 kV Transformador Río Blanco 2,WRBLAF,WRBLCK,29.658567071944674,0.09688648906163752
h_14,trafo,69/13.8 kV Transformador Río Blanco 1,WRBLAF,WRBLCK,29.658567071944674,0.09688648906163752
h_14,trafo,69/12.5 kV Transformador Rincón,WRINCF,WRINCK,12.688880584512832,0.0019171185786383991
h_14,trafo,69/4.16 kV Transformador Rosa Julia Cruz,WNAGUF,WRJCRK,20.48895825612311,0.000209898708338558
h_14,trafo,69/12.5 kV Transformador El Salto,WCONSF,WESALK,8.208885549372965,0.00047170061371552125
h_14,trafo,69/13.8 kV Transformador La Vega Grupo 1,WGVEGF,WLVE2K,4.379253755010601,1.3625983903207353
h_14,trafo,69/13.8 kV Transformador La Vega Grupo 2,WGVEGF,WLVE2K,4.418180513371647,1.3734385241149998
h_14,trafo,69/12.5 kV Transformador Aniana Vargas,WBPERF,WAVA1K,10.346616100692126,4.28209865318469e-05
h_14,trafo,69/12.5 kV Transformador Jimenoa,WXJIMF,WJIMEK,6.3338370138251125,0.08313486461330605
h_14,trafo,69/12.5 kV Transformador Hatillo 1,WHATIF,WHATIK,14.631269137525289,0.1114328911960969
h_14,trafo,69/12.5 kV Transformador Hatillo 2,WHATIF,WHAT2K,12.206833526127676,0.035232477327999424
h_14,trafo,69/13.8 kV Transformador Brazo Derecho,WBDERF,WBDERK,17.46606530301663,0.007349140833969053
h_14,trafo,138/69 kV Trafo Playa Dorada,,WPDORF,0.0,0.0
h_15,line,69 kV La Romana – Rancho Peligro_b,WXBLEF,WXGYMF,40.41702781062056,12.488657552668611
h_15,line,69 kV La Romana – Rancho Peligro_a,WLROMF,WXBLEF,31.80731456784515,12.725304342296104
h_15,line,69 kV Derivación Batey Lechuga,WXBLEF,WBLECF,0.18886097693449497,0.018863286658890085
h_15,line,69 kV La Romana – La Romana Pueblo_a,WLROMF,WLRPUF,77.73225088928812,35.78779267733328
h_15,line,69 kV Buena Vista – Higüey_c,WXBENF,WHIGUF,42.542214545039904,0.6484250619004468
h_15,line,69 kV Hato Mayor 2 – SPM_b,WXHMAF,WXCSUF,10.379835706258927,7.542111005690765
h_15,line,69 kV Hato Mayor 2 – SPM_a,WXHMAF,WHMA2F,31.5708395503337,-22.863095765691057
h_15,line,69 kV SPM – ZF SPM Chentec_d,WXZSPF,WXSPAF,30.59358532675181,23.999386698287786
h_15,line,69 kV La Romana – Rancho Peligro_c,WXGYMF,WRPELF,10.772380489874108,3.1886386383405076
h_15,line,69 kV SPM – ZF SPM Chentec_e,WXSPAF,WZSPCF,0.8289603714115105,0.4478213820423957
h_15,line,69 kV Derivación San Pedro TG_a,WXSPMF,WSPEGF,0.0092494174925391,8.277411745319697e-11
h_15,line,69 kV SPM – ZF SPM Chentec_b,WXSPMF,WSESEF,48.60714093447619,27.650980383020375
h_15,line,69 kV Derivación Guavaberry,WXGAVF,WGUAVF,5.346544215141014,1.2061850754564212
h_15,line,69 kV Hato Mayor 2 – Sabana de la Mar,WHMA2F,WSMARF,0.7738868340445557,8.98163858379677e-05
h_15,line,69 kV Buena Vista – La Romana,WLROMF,WBVISF,24.173473652941333,6.241550176806835
h_15,line,69 kV SPM – ZF SPM Chentec_a,WSPM1F,WXSPMF,61.396498107019305,27.688104760755106
h_15,line,69 kV SPM – Boca Chica(Cementos)_a,WSPM1F,WXCIGF,29.698115050294042,19.353132373269084
h_15,line,69 kV Hato Mayor 2 – SPM_c,,WXCSUF,0.22881450230410474,1.1316444062789597e-14
h_15,line,69 kV SPM – ZF SPM Chentec_c,WSESEF,WXZSPF,47.46199973183226,26.997521477388265
h_15,line,69 kV Derivación Consuelo,WXCSUF,WCSULF,19.429238172617584,7.494927845238129
h_15,line,69 kV Derivación Yamasá,WYAMAF,WXYAMF,0.019360654131217295,-1.3070876286806565e-12
h_15,line,69 kV Buena Vista – Higüey_a,WBVISF,WXCHAF,43.07575969650286,1.0509124835688302
h_15,line,69 kV Buena Vista – Higüey_b,WXCHAF,WXBENF,42.786757125117006,0.8301288340333347
h_15,line,69 kV SPM – Boca Chica(Cementos)_g,WXCATF,WCAYAF,9.437127115436692,-1.309861836419915
h_15,line,69 kV SPM – Boca Chica(Cementos)_f,WCAYAF,WXGAVF,15.177361486595068,-9.375777968846503
h_15,line,69 kV SPM – Boca Chica(Cementos)_e,WXGAVF,WXCNAF,17.974574490831966,-10.595730105524396
h_15,line,69 kV SPM – Boca Chica(Cementos)_d,WXHHIF,WXCNAF,17.90813797120789,10.689329502034907
h_15,line,69 kV SPM – Boca Chica(Cementos)_c,WXCIGF,WXHHIF,18.901772888434717,11.470787647154413
h_15,line,69 kV Cítricos Nacionales – INCA km 22_d,WXCDAF,WXCPVF,28.483730184922447,-11.879403289517635
h_15,line,69 kV Derivación Hato Nuevo,WXHNUF,WHNUEF,16.039856706227237,6.456793007573884
h_15,line,69 kV Derivación MERCASID_a,WXPETF,WXGPEF,19.205491778925772,13.629773436076631
h_15,line,69 kV Arroyo Hondo – Capotillo_b,WXMALF,WXPETF,20.79579099935285,14.789233340175869
h_15,line,69 kV Arroyo Hondo – Capotillo_a,WAHONF,WXMALF,24.16082201871655,17.365344024100427
h_15,line,69 kV Bayona – Palamara_c,WXPDIF,WXCABF,58.04994830404942,41.517824415532175
h_15,line,69 kV Derivación ZF Los Alcarrizos_b,WXCBYF,WXDISF,35.70995726636835,25.53688140186643
h_15,line,69 kV Derivación ZF Los Alcarrizos_a,WXCABF,WXCBYF,48.89380425738328,34.74883619061392
h_15,line,69 kV Palamara – Plastifar_b,WNOVOF,WXNOVF,14.856499609218599,11.03668945725134
h_15,line,69 kV Cítricos Nacionales – INCA km 22_a,WXCINF,WCINAF,0.9986458016715284,0.4058975335014035
h_15,line,69 kV Derivación Campamento 16 Agosto,WXCDAF,WCDAGF,1.9177457375848448,0.8062192535793263
h_15,line,69 kV Cítricos Nacionales – INCA km 22_e,WXCPVF,WINCAF,32.76927298524711,-13.712170681553399
h_15,line,69 kV Cítricos Nacionales – INCA km 22_c,WXCDAF,WXPCGF,26.58593181754408,11.073184035938528
h_15,line,69 kV Derivación Ciudad Satélite,WXCSAF,WCSATF,14.067743691278423,10.856042224627469
h_15,line,69 kV Metropolitano – Listín Diario_d,WXBPOF,WLDIAF,0.6734890273678719,0.2803152713685161
h_15,line,69 kV Derivación Oleoducto FALCONDO,WXOFAF,WOFALF,0.05074895283521867,0.013523242101946331
h_15,line,69 kV Derivación Cervecería Bohemia,WXBOHF,WCBOHF,2.7360729607017547,1.9162401986627837
h_15,line,69 kV Metropolitano – Listín Diario_c,WXHACF,WXBPOF,4.209740673872295,1.7734168205117578
h_15,line,69 kV Bayona – CAASD Bayona_a,WBAYOF,WXCBAF,2.2964297124494517,1.6914959959397842
h_15,line,69 kV Derivación Grupo Haché,WGHACF,WXHACF,1.5754809509918695,-0.7063284490017508
h_15,line,69 kV Metropolitano – Listín Diario_b,WXCODF,WXHACF,3.268057020815539,2.47981121530005
h_15,line,69 kV Hainamosa – Boca Chica(Tamarindo)b,WXTMRF,WXAORF,47.91587778737219,5.6500436356926285
h_15,line,69 kV Derivación Acueducto Oriental,WXAORF,WAORIF,17.484362940786667,10.094172544987153
h_15,line,69 kV Dajao – Sabana Perdida_a,WDJAOF,WXTDAF,27.240606671741258,37.973765486290375
h_15,line,69 kV Los Mina – Templástica_a,WXMEGF,WLMINF,28.433081586405883,-15.633936353926078
h_15,line,69 kV Derivación Megacentro,WXMEGF,WMEGAF,6.714410040277648,4.6957524810175855
h_15,line,69 kV Derivación Grupo Alaska,WXGALF,WGALAF,2.94685941768792,1.171806309161051
h_15,line,69 kV Los Mina – Templástica_b,WXMEGF,WXTAMF,22.354425966524026,10.938183872905247
h_15,line,69 kV Los Mina – Templástica_c,WTEMPF,WXTAMF,39.010398627189,-10.929098720001253
h_15,line,69 kV Invivienda – Villa Duarte_b,WXGPLF,WXINVF,22.28100635341764,16.175541340884674
h_15,line,69 kV Los Mina – Timbeque,WLMINF,WDESPF,13.540205643367969,-9.776575783895787
h_15,line,69 kV Capotillo – Timbeque,WDESPF,WCAPOF,77.3967509479281,55.29942745713065
h_15,line,69 kV Dajao – Sabana Perdida_b,WXTDAF,WSPERF,32.72978026741345,23.239636785271127
h_15,line,69 kV Boca Chica – Mata de Palma_c,WXKVEF,WXKVNF,10.731311970089683,-2.4067259724529477
h_15,line,69 kV INCA km 22 – Palamara_a,WXCSAF,WINCAF,38.61918342557364,29.003956717006375
h_15,line,69 kV Boca Chica – La Caleta,WXKVEF,WLCALF,4.472723348314859,1.433060776550433
h_15,line,69 kV Boca Chica – ZF Las Americas_d,WLCALF,WXLC2F,18.18211852369493,12.597359054454973
h_15,line,69 kV Boca Chica – ZF Las Americas_b,WXPC2F,WXPCIF,40.62136511555411,-28.60495431286887
h_15,line,69 kV Derivación ZF Gildan,WXMPAF,WZGILF,5.039514802839017,3.6107411386547357
h_15,line,69 kV Boca Chica – Mata de Palma_g,WXMPAF,WXGUEF,28.790844891781024,21.822631463153893
h_15,line,69 kV Derivación Acueducto Brujela_b,WXCA2F,WABRUF,16.299522270249543,8.60722590038132
h_15,line,69 kV Derivación Aero Las Américas,WXLC2F,WAAMEF,3.696336921041704,2.680266879305397
h_15,line,69 kV Boca Chica – ZF Las Americas_e,WXLC2F,WXZAMF,14.559231329458234,9.914911679718907
h_15,line,69 kV Boca Chica – ZF Las Americas_f,WXZAMF,WZAMEF,12.947866670999062,8.98590376930788
h_15,line,69 kV Derivación Multiform,WXIISF,WMULTF,4.256007705985587,1.6532994437247512
h_15,line,69 kV Derivación INCA La Isabela_a,WXINAF,WXIISF,4.4324642775369325,1.7254495372820724
h_15,line,69 kV Dajao – Monte Plata Solar_c,WMPLAF,WXYAMF,15.47849983666086,3.2265118379678137
h_15,line,69 kV Derivación Smurfit Kappa,WSKAPF,WXSKAF,1.61436173940209,-1.1585539020002689
h_15,line,69 kV Palamara – Bco Nacional Vivienda_b,WXAHGF,WXALIF,25.047564879169293,-13.402664849686365
h_15,line,69 kV INCA km 22 – Palamara_b,WXCSAF,WXIPSF,52.39719887255031,-39.859998941635574
h_15,line,69 kV Dajao – Monte Plata Solar_b,WXSPRF,WXYAMF,15.25770839689834,-3.127402353697871
h_15,line,69 kV Derivación Molinos del Ozama,WXMOLF,WMOZAF,2.927526437435495,2.009690517766648
h_15,line,69 kV Derivación Grupo Malla,WXMALF,WGMALF,5.934325934123725,2.5462497652617357
h_15,line,69 kV Boca Chica – Mata de Palma_b,WXCA2F,WXKVEF,6.627319049695386,-0.9685972723552433
h_15,line,69 kV Invivienda – Villa Duarte_c,WXGALF,WXGPLF,25.716277914137265,18.762359637839147
h_15,line,69 kV Palamara – Bco Nacional Vivienda_c,WXAHGF,WBNVIF,24.78154709176988,13.199744108574304
h_15,line,69 kV Derivación Aeropuerto El Higüero,WXAHGF,WAHIGF,0.3599893248626916,0.20292074111007896
h_15,line,69 kV Derivación ZF Los Alcarrizos_c,WXDISF,WZALCF,24.685459576610047,17.589500660714698
h_15,line,69 kV Invivienda – Villa Duarte_a,WXINVF,WINVIF,16.471323932713226,11.79848260261876
h_15,line,69 kV Derivación Acueducto La Isabela,WXALIF,WALISF,0.6215912843780923,0.33586751807064374
h_15,line,69 kV Invivienda – Villa Duarte_d,WVDU1F,WXGALF,27.380660201585627,19.984392610865065
h_15,line,69 kV Timbeque – Villa Duarte_b,WXMOLF,WVDU1F,11.739756334597248,5.291616676222055
h_15,line,69 kV Hainamosa – Boca Chica(Tamarindo)a,WHNS1F,WXTMRF,52.399515667652494,8.637569225303436
h_15,line,69 kV Hainamosa – Invivienda,WHNS1F,WXTH1F,13.818055879652261,10.293351513860163
h_15,line,69 kV Hainamosa – Boca Chica(Tamarindo)c,WXBASF,WXAORF,36.337944184810475,4.611248938619879
h_15,line,69 kV Boca Chica – ZF Las Americas_c,WXPC2F,WLCALF,38.48844664021185,27.348250517868937
h_15,line,69 kV Boca Chica – Mata de Palma_f,WXZBVF,WXGUEF,23.291227930313866,-14.458311217693115
h_15,line,69 kV Palamara – Madre Vieja_b,WXPA1F,WXPA2F,37.07077571704833,24.098727290562643
h_15,line,69 kV Bayona – Multiparques,WMLTPF,WBAYOF,2.3267037408924627,1.7179689564238634
h_15,line,69 kV Dajao – Monte Plata Solar_d,WMPLAF,WMPSOF,43.54801474774064,-31.43521503996616
h_15,line,69 kV Derivación Kilómetro 24,WXKVNF,WKVENF,7.856629808936404,5.416160552304054
h_15,line,69 kV Arroyo Hondo – Palamara_a,WXPLAF,WAHONF,2.315907298160321,3.33507380414495
h_15,line,69 kV Arroyo Hondo – Palamara_b,,WXPLAF,0.08368158912912126,8.306899737829282e-14
h_15,line,69 kV Boca Chica – ZF Las Americas_a,WBCHIF,WXPCIF,43.97314412339527,31.24251797655615
h_15,line,69 kV Boca Chica – SPM_a,WXCATF,WBCHIF,18.398293476306,-13.497160031363967
h_15,line,69 kV Bayona – Palamara_d,WGPALF,WXPDIF,60.704104534743074,43.69996685035252
h_15,line,69 kV Palamara – Plastifar_a,WPALBF,WNOVOF,21.429210657059805,15.832371033467881
h_15,line,69 kV INCA km 22 – Palamara_e,WGPALF,WXPLCF,64.56791419135034,50.077754185938375
h_15,line,69 kV Palamara – Bco Nacional Vivienda_a,WGPALF,WXALIF,25.64145665921153,13.785851083852215
h_15,line,69 kV Timbeque – Timbeque 2,WDESPF,WTI22F,79.14848130191466,-104.22540402975977
h_15,line,69 kV La Cuarenta – Timbeque 2_c,WXTTIF,WTI22F,29.024307543569392,-20.648272179601697
h_15,line,69 kV Estrella del Mar 3 – Timbeque 2,WEMB3F,WTI22F,59.285656049349875,95.99999999999793
h_15,line,69 kV Estrella del Mar 3 – Timbeque,WDESPF,WEMA3F,1.8431577385901843,0.6791363807945255
h_15,line,69 kV La Cuarenta – Timbeque 2_b,WXINAF,WXTTIF,27.640630458705402,-19.656904689624742
h_15,line,69 kV Derivación Metropolitano,WXHE1F,,0.16313775180978082,8.434151025761225e-07
h_15,line,69 kV Boca Chica – Mata de Palma_h,WXMPAF,WXLPAF,33.40088941914328,-25.433372601808518
h_15,line,69 kV Cítricos Nacionales – INCA km 22_b,WXPCGF,WXCINF,21.634144219331137,8.831185322715427
h_15,line,69 kV Derivación Base Aerea San Isidro,WXBASF,WBASIF,20.995872007205122,7.0154648339431205
h_15,line,69 kV Derivación Tamarindo,WTAMAF,WXTMRF,5.458069554838898,-2.9781051759992128
h_15,line,69 kV Derivación INCA La Isabela_b,WIISAF,WXIISF,0.18231821810783916,-0.07163000000071004
h_15,line,69 kV Dajao – Monte Plata Solar_a,WDJAOF,WXSPRF,17.9007960638033,2.463306219974316
h_15,line,69 kV Arroyo Hondo – Kilómetro 10.5_b,WKDMEF,WXCARF,44.87814127545454,-30.73703929300022
h_15,line,69 kV Arroyo Hondo – Kilómetro 10.5_a,WAHONF,WXCARF,47.138380904807754,32.38679165813897
h_15,line,69 kV Hainamosa – Boca Chica(Tamarindo)d,WXBASF,WXMARF,31.89897506659667,-11.626713772564605
h_15,line,69 kV Hainamosa – Boca Chica(Tamar(1),WXMARF,WXZBVF,29.246871737231057,-6.129157717510567
h_15,line,69 kV Boca Chica – Mata de Palma_e,WXZBVF,WXGRMF,18.311785834379204,8.314439617354854
h_15,line,69 kV Boca Chica – Mata de Palma_d,WXGRMF,WXKVNF,16.96565492862752,7.834932107342488
h_15,line,69 kV Derivación ZF Multinodal Caucedo,WXPCIF,WZMCAF,5.936646495363948,2.478542970859125
h_15,line,69 kV Boca Chica – Acueducto Brujuela_a,WXCA2F,WXCATF,24.19240400215371,-14.749173763026139
h_15,line,69 kV Derivación Cartonera del Caribe_b,WCCARF,WXZAMF,1.7335218875095573,-0.9195800000006499
h_15,line,69 kV Bayona – Palamara_a,,WXHNUF,0.02966504356727591,3.25540753320029e-13
h_15,line,69 kV Bayona – Palamara_b,WXHNUF,WXCABF,9.178542725667107,-6.456793012920602
h_15,line,69 kV Arroyo Hondo – Capotillo_c,WXPETF,WXSKAF,1.6003617323494028,1.1586280005671563
h_15,line,69 kV Arroyo Hondo – Capotillo_d,WXSKAF,,0.016723665817731496,9.406996114619553e-10
h_15,line,69 kV Palamara – Plastifar_c,WXNOVF,WPLASF,18.05832429116857,7.69722035988406
h_15,line,69 kV Derivación Plastifar,WXNOVF,WXPLAF,4.545788274980606,3.335580996670695
h_15,line,69 kV La Cuarenta – Timbeque 2_a,WXINAF,WLCUAF,25.144617941511864,17.93145515234246
h_15,line,69 kV Timbeque – Villa Duarte_a,WDESPF,WXMOLF,12.69403408440268,7.3034127053715645
h_15,line,69 kV Derivación G. Ramos Charles,WXINVF,WGRCHF,1.448828595359545,0.5738790388619305
h_15,line,69 kV Derivación ZF San Isidro,WZSISF,WXZHAF,8.877773261264545,-3.7854756630251076
h_15,line,69 kV INCA km 22 – Palamara_d,WXPLCF,WXIPSF,63.938318235212456,49.45370037985262
h_15,line,69 kV Arroyo Hondo – La Cuarenta,WAHONF,,0.07582912185908533,8.616555655458209e-08
h_15,line,69 kV Los Mina – Villa Duarte,WLMINF,WVDU1F,30.734753738709397,-16.803618058134305
h_15,line,69 kV Hainamosa – Invivienda_a,WXTH1F,WINVBF,13.834128370070106,10.288829351459407
h_15,line,69 kV Palamara – Madre Vieja_g,WXARDF,WXTISF,28.97636567514736,21.034028632031408
h_15,line,69 kV Palamara – Madre Vieja_h,WXTISF,WMVIEF,29.83076791667269,20.996763573918496
h_15,line,69 kV Boca Chica – Mata de Palma_a,WXLPAF,WMPALF,34.23282304557418,-26.194383762848616
h_15,line,69 kV Derivación ZF San Isidro_a,WXZHAF,WXINVF,8.860804598272212,-3.790082984335415
h_15,line,69 kV Derivación Parque Industrial DISDO,WXDISF,WDISDF,11.048189325162564,7.936204426830604
h_15,line,69 kV Derivación Maranatha,WXMARF,WMARAF,7.226036517146084,-5.525679631793111
h_15,line,Derivación 69 kV CCN,WPLCCF,WXPLCF,0.6694823784876572,-0.4926775980000928
h_15,line,69 kV Derivación Templastisa_a,WXTH1F,WXTH2F,0.010279634484850697,2.588994955134762e-10
h_15,line,69 kV Derivación Templastisa_b,WXTH2F,WTHAIF,0.00698239367034384,6.61924301817492e-11
h_15,line,69 kV Dajao – Martí,WDJAOF,WMARTF,31.226341113350014,-23.605639255695756
h_15,line,69 kV Derivación Las Parras,WXLPAF,WLPARF,0.8803456873856949,0.6400561127573877
h_15,line,69 kV Derivación ZF Hainamosa,WXZHAF,WZHAIF,0.015135559277223105,3.929526390806769e-10
h_15,line,345 kV Bonao 3 – El Naranjo L1,WNAR3D,WBO31D,14.29927197283161,-169.0598400264882
h_15,line,345 kV Bonao 3 – El Naranjo L2,WNAR3D,WBO31D,14.29927197283161,-169.0598400264882
h_15,line,345 kV Bonao 3 – Julio Sauri_a,WXJS3D,WBO31D,14.121080637370396,170.2365319603722
h_15,line,345 kV Bonao 3 – Julio Sauri_b,WXJS3D,WJSA1D,14.14344209253404,-170.23653196037182
h_15,line,230 kV Bonao 3 – PVDC_a,WXPV1D,WXBO2D,24.98540610107447,-118.12794832240019
h_15,line,230 kV Bonao 3 – Quisqueya 2_a,WXPV3D,WXBO2D,4.085588344815772,-16.95121776600232
h_15,line,230 kV Bonao 3 – Quisqueya 2_b,WQU21D,WXPV3D,4.213915420209448,-16.917028714251035
h_15,line,230 kV PVDC – Quisqueya 1_b,WQU21D,WXPV2D,4.040938751468519,11.405020064805804
h_15,line,230 kV PVDC – Quisqueya 1_a,WPVDCD,WXPV2D,2.3885388623327857,-11.383414657544083
h_15,line,230 kV Bonao 3 – PVDC_b,WXPV1D,WPVDCD,24.81627672498323,118.12794832240077
h_15,line,345 kV Bonao 3 – Guerra_a,WXJS4D,WBO31D,9.940519695549215,115.31042899865321
h_15,line,345 kV Guerra – Julio Sauri_b,WXGUED,WJSA1D,3.1097762957695276,9.866553535278507
h_15,line,345 kV Julio Sauri – Punta Catalina L1,WPCA1D,WJSA1D,14.163933178362853,225.1362466750281
h_15,line,345 kV Bonao 3 – Guerra_b,WXJS4D,WGUE2D,10.266823471617537,-115.31042899865236
h_15,line,345 kV Guerra – Julio Sauri_a,WXGUED,WGUE2D,4.177554073545406,-9.866553535278545
h_15,line,138 kV SPM – SPM 2_b,WXLO3E,WSP2CE,3.4951099208190657,3.6665217680374202
h_15,line,138 kV Los Orígenes – SPM 2_b,WXLO2E,WSP2CE,3.9886185837228734,5.431700595649439
h_15,line,138 kV Cotoperí – La Romana,WCOTAE,WLROME,14.885506092698137,20.57338654817857
h_15,line,138 kV Coastal – SPM_b,WSPMAE,WXCO1E,29.499850909467867,-47.14449245975912
h_15,line,138 kV Cumayasa – SPM_b,WSPMAE,WXCO2E,13.608614642107614,-21.584841350498117
h_15,line,138 kV CEMEX – SPM 2,WCEMEE,WSP2CE,16.674311831423854,-51.17094463543243
h_15,line,138 kV Juan Dolio – SPM 2_a,WXJD3E,WJDO1E,30.401817579574526,97.05937700720246
h_15,line,138 kV Juan Dolio – SPM 2_b,WXJD3E,WSP2CE,30.39923379884211,-97.05937700720229
h_15,line,138 kV CIP La Luisa – SPM 2_b,WSP2CE,WXCL3E,24.448909664322027,78.26301412278028
h_15,line,138 kV El Seibo – Higüey,WESEIE,WHIGUE,5.773109423869082,-8.85988463940058
h_15,line,138 kV SPM – SPM 2_a,WXLO3E,WSPMAE,3.0074131565890614,-3.666521768033463
h_15,line,138 kV Los Orígenes – SPM 2_a,WXLO2E,WLORIE,3.4185484212711494,-5.431700595647285
h_15,line,138 kV Los Orígenes – SPM_b,WSPMAE,WXLO1E,10.741647747042892,-9.0510974247859
h_15,line,138 kV Los Orígenes – SPM_a,WXLO1E,WLORIE,10.724390441454936,-9.052104705114457
h_15,line,138 kV CIP La Luisa – SPM 2_a,WXCL3E,WCLUIE,24.438543508915053,77.7052176048239
h_15,line,138 kV Derivación Sultana del Este,WSESTE,WXSESE,3.124450818009242,-0.004903247882268422
h_15,line,138 kV San Pedro Bio-Energy – SPM 2_b,WXSP1E,WSP2CE,4.929187287216538,15.649385894372635
h_15,line,138kV SP Bio-Energy – SPM_a,WSPBEE,WXSP2E,4.301589725963265,8.918090894733847
h_15,line,138kV SP Bio-Energy – SPM_b,WXSESE,WXSP2E,4.336135241545251,-8.916769621893733
h_15,line,138 kV San Pedro Bio-Energy – SPM 2_a,WXSP1E,WSPBEE,4.918114798306344,-15.649385894372635
h_15,line,138 kV Cotoperí – Higüey,WCOTAE,WHIGUE,34.828662093562954,54.03661345182139
h_15,line,138 kV Cumayasa – La Romana_b,WXCU2E,WLROME,31.292666006599113,50.05338615563476
h_15,line,138 kV Coastal – La Romana_c,WXCU3E,WLROME,8.66333340790271,13.363561573016797
